Monsterid,Damage,Health,GoldValue,Reward,RewardValue,Asset1,Asset2
25934,7122,499472000000,12999351,-1,-1,Skeleton,Skeleton Warrior
25935,7123,499733000000,13002199,-1,-1,Skeleton,Skeleton Warrior
25936,7124,499994000000,13005048,-1,-1,Skeleton,Skeleton Warrior
25937,7125,500255000000,13007896,-1,-1,Skeleton,Skeleton Warrior
25938,7126,500516000000,13010745,-1,-1,Skeleton,Skeleton Warrior
25939,7128,500777000000,13013594,-1,-1,Skeleton,Skeleton Warrior
25940,7129,501038000000,13016443,-1,-1,Skeleton,Skeleton Warrior
25941,7130,501299000000,13019293,-1,-1,Skeleton,Skeleton Warrior
25942,7131,501561000000,13022142,-1,-1,Skeleton,Skeleton Warrior
25943,7132,501822000000,13024991,-1,-1,Skeleton,Skeleton Warrior
25944,7134,502084000000,13027841,-1,-1,Skeleton,Skeleton Warrior
25945,7135,502346000000,13030691,-1,-1,Skeleton,Skeleton Warrior
25946,7136,502607000000,13033541,-1,-1,Skeleton,Skeleton Warrior
25947,7137,502869000000,13036391,-1,-1,Skeleton,Skeleton Warrior
25948,7138,503131000000,13039241,-1,-1,Skeleton,Skeleton Warrior
25949,7140,503393000000,13042092,-1,-1,Skeleton,Skeleton Warrior
25950,7141,503655000000,13044942,-1,-1,Skeleton,Skeleton Warrior
25951,7142,503918000000,13047793,-1,-1,Skeleton,Skeleton Wizard
25952,7143,504180000000,13050644,-1,-1,Skeleton,Skeleton Wizard
25953,7144,504442000000,13053495,-1,-1,Skeleton,Skeleton Wizard
25954,7146,504705000000,13056346,-1,-1,Skeleton,Skeleton Wizard
25955,7147,504967000000,13059197,-1,-1,Skeleton,Skeleton Wizard
25956,7148,505230000000,13062048,-1,-1,Skeleton,Skeleton Wizard
25957,7149,505493000000,13064900,-1,-1,Skeleton,Skeleton Wizard
25958,7150,505756000000,13067752,-1,-1,Skeleton,Skeleton Wizard
25959,7152,506019000000,13070604,-1,-1,Skeleton,Skeleton Wizard
25960,7153,506282000000,13073456,-1,-1,Skeleton,Skeleton Wizard
25961,7154,506545000000,13076308,-1,-1,Skeleton,Skeleton Wizard
25962,7155,506808000000,13079160,-1,-1,Skeleton,Skeleton Wizard
25963,7156,507072000000,13082012,-1,-1,Skeleton,Skeleton Wizard
25964,7158,507335000000,13084865,-1,-1,Skeleton,Skeleton Wizard
25965,7159,507599000000,13087718,-1,-1,Skeleton,Skeleton Wizard
25966,7160,507862000000,13090570,-1,-1,Skeleton,Skeleton Wizard
25967,7161,508126000000,13093423,-1,-1,Skeleton,Skeleton Wizard
25968,7162,508390000000,13096276,-1,-1,Skeleton,Skeleton Wizard
25969,7164,508654000000,13099130,-1,-1,Skeleton,Skeleton Wizard
25970,7165,508918000000,13101983,-1,-1,Skeleton,Skeleton Wizard
25971,7166,509182000000,13104837,-1,-1,Skeleton,Skeleton Wizard
25972,7167,509446000000,13107690,-1,-1,Skeleton,Skeleton Wizard
25973,7168,509710000000,13110544,-1,-1,Skeleton,Skeleton Wizard
25974,7170,509975000000,13113398,-1,-1,Skeleton,Skeleton Wizard
25975,7171,510239000000,13116252,-1,-1,Skeleton,Skeleton Wizard
25976,7172,510504000000,13119107,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25977,7173,510768000000,13121961,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25978,7174,511033000000,13124816,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25979,7176,511298000000,13127670,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25980,7177,511563000000,13130525,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25981,7178,511828000000,13133380,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25982,7179,512093000000,13136235,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25983,7180,512358000000,13139090,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25984,7182,512623000000,13141946,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25985,7183,512889000000,13144801,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25986,7184,513154000000,13147657,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25987,7185,513420000000,13150513,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25988,7186,513685000000,13153369,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25989,7188,513951000000,13156225,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25990,7189,514217000000,13159081,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25991,7190,514483000000,13161938,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25992,7191,514749000000,13164794,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25993,7192,515015000000,13167651,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25994,7194,515281000000,13170508,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25995,7195,515548000000,13173365,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25996,7196,515814000000,13176222,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25997,7197,516081000000,13179079,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25998,7198,516347000000,13181937,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
25999,7200,516614000000,13184794,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
26000,7201,516881000000,13187652,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
26001,7202,517148000000,13190510,-1,-1,Bat,Earth Sprite
26002,7203,517415000000,13193368,-1,-1,Bat,Earth Sprite
26003,7204,517682000000,13196226,-1,-1,Bat,Earth Sprite
26004,7206,517949000000,13199084,-1,-1,Bat,Earth Sprite
26005,7207,518216000000,13201943,-1,-1,Bat,Earth Sprite
26006,7208,518483000000,13204801,-1,-1,Bat,Earth Sprite
26007,7209,518751000000,13207660,-1,-1,Bat,Earth Sprite
26008,7210,519018000000,13210519,-1,-1,Bat,Earth Sprite
26009,7212,519286000000,13213378,-1,-1,Bat,Earth Sprite
26010,7213,519554000000,13216237,-1,-1,Bat,Earth Sprite
26011,7214,519822000000,13219096,-1,-1,Bat,Earth Sprite
26012,7215,520089000000,13221956,-1,-1,Bat,Earth Sprite
26013,7216,520357000000,13224815,-1,-1,Bat,Earth Sprite
26014,7218,520626000000,13227675,-1,-1,Bat,Earth Sprite
26015,7219,520894000000,13230535,-1,-1,Bat,Earth Sprite
26016,7220,521162000000,13233395,-1,-1,Bat,Earth Sprite
26017,7221,521430000000,13236255,-1,-1,Bat,Earth Sprite
26018,7222,521699000000,13239115,-1,-1,Bat,Earth Sprite
26019,7224,521967000000,13241975,-1,-1,Bat,Earth Sprite
26020,7225,522236000000,13244836,-1,-1,Bat,Earth Sprite
26021,7226,522505000000,13247697,-1,-1,Bat,Earth Sprite
26022,7227,522774000000,13250558,-1,-1,Bat,Earth Sprite
26023,7228,523043000000,13253419,-1,-1,Bat,Earth Sprite
26024,7230,523312000000,13256280,-1,-1,Bat,Earth Sprite
26025,7231,523581000000,13259141,-1,-1,Bat,Earth Sprite
26026,7232,523850000000,13262002,-1,-1,Ghast (Mad),Snake
26027,7233,524119000000,13264864,-1,-1,Ghast (Mad),Snake
26028,7234,524389000000,13267726,-1,-1,Ghast (Mad),Snake
26029,7236,524658000000,13270587,-1,-1,Ghast (Mad),Snake
26030,7237,524928000000,13273449,-1,-1,Ghast (Mad),Snake
26031,7238,525197000000,13276312,-1,-1,Ghast (Mad),Snake
26032,7239,525467000000,13279174,-1,-1,Ghast (Mad),Snake
26033,7240,525737000000,13282036,-1,-1,Ghast (Mad),Snake
26034,7242,526007000000,13284899,-1,-1,Ghast (Mad),Snake
26035,7243,526277000000,13287762,-1,-1,Ghast (Mad),Snake
26036,7244,526547000000,13290624,-1,-1,Ghast (Mad),Snake
26037,7245,526818000000,13293487,-1,-1,Ghast (Mad),Snake
26038,7246,527088000000,13296350,-1,-1,Ghast (Mad),Snake
26039,7248,527358000000,13299214,-1,-1,Ghast (Mad),Snake
26040,7249,527629000000,13302077,-1,-1,Ghast (Mad),Snake
26041,7250,527899000000,13304941,-1,-1,Ghast (Mad),Snake
26042,7251,528170000000,13307804,-1,-1,Ghast (Mad),Snake
26043,7252,528441000000,13310668,-1,-1,Ghast (Mad),Snake
26044,7254,528712000000,13313532,-1,-1,Ghast (Mad),Snake
26045,7255,528983000000,13316396,-1,-1,Ghast (Mad),Snake
26046,7256,529254000000,13319261,-1,-1,Ghast (Mad),Snake
26047,7257,529525000000,13322125,-1,-1,Ghast (Mad),Snake
26048,7258,529797000000,13324990,-1,-1,Ghast (Mad),Snake
26049,7260,530068000000,13327854,-1,-1,Ghast (Mad),Snake
26050,7261,530339000000,13330719,-1,-1,Ghast (Mad),Snake
26051,7262,530611000000,13333584,-1,-1,Slime (Yellow),Slime (Grey)
26052,7263,530883000000,13336449,-1,-1,Slime (Yellow),Slime (Grey)
26053,7264,531154000000,13339314,-1,-1,Slime (Yellow),Slime (Grey)
26054,7266,531426000000,13342180,-1,-1,Slime (Yellow),Slime (Grey)
26055,7267,531698000000,13345045,-1,-1,Slime (Yellow),Slime (Grey)
26056,7268,531970000000,13347911,-1,-1,Slime (Yellow),Slime (Grey)
26057,7269,532242000000,13350777,-1,-1,Slime (Yellow),Slime (Grey)
26058,7270,532515000000,13353643,-1,-1,Slime (Yellow),Slime (Grey)
26059,7272,532787000000,13356509,-1,-1,Slime (Yellow),Slime (Grey)
26060,7273,533059000000,13359375,-1,-1,Slime (Yellow),Slime (Grey)
26061,7274,533332000000,13362242,-1,-1,Slime (Yellow),Slime (Grey)
26062,7275,533604000000,13365108,-1,-1,Slime (Yellow),Slime (Grey)
26063,7276,533877000000,13367975,-1,-1,Slime (Yellow),Slime (Grey)
26064,7278,534150000000,13370842,-1,-1,Slime (Yellow),Slime (Grey)
26065,7279,534423000000,13373709,-1,-1,Slime (Yellow),Slime (Grey)
26066,7280,534696000000,13376576,-1,-1,Slime (Yellow),Slime (Grey)
26067,7281,534969000000,13379443,-1,-1,Slime (Yellow),Slime (Grey)
26068,7282,535242000000,13382310,-1,-1,Slime (Yellow),Slime (Grey)
26069,7284,535515000000,13385178,-1,-1,Slime (Yellow),Slime (Grey)
26070,7285,535789000000,13388045,-1,-1,Slime (Yellow),Slime (Grey)
26071,7286,536062000000,13390913,-1,-1,Slime (Yellow),Slime (Grey)
26072,7287,536336000000,13393781,-1,-1,Slime (Yellow),Slime (Grey)
26073,7288,536609000000,13396649,-1,-1,Slime (Yellow),Slime (Grey)
26074,7290,536883000000,13399518,-1,-1,Slime (Yellow),Slime (Grey)
26075,7291,537157000000,13402386,-1,-1,Slime (Yellow),Slime (Grey)
26076,7292,537431000000,13405254,-1,-1,Goblin Thug (Green),Snake
26077,7293,537705000000,13408123,-1,-1,Goblin Thug (Green),Snake
26078,7294,537979000000,13410992,-1,-1,Goblin Thug (Green),Snake
26079,7296,538253000000,13413861,-1,-1,Goblin Thug (Green),Snake
26080,7297,538527000000,13416730,-1,-1,Goblin Thug (Green),Snake
26081,7298,538802000000,13419599,-1,-1,Goblin Thug (Green),Snake
26082,7299,539076000000,13422468,-1,-1,Goblin Thug (Green),Snake
26083,7300,539351000000,13425338,-1,-1,Goblin Thug (Green),Snake
26084,7302,539626000000,13428208,-1,-1,Goblin Thug (Green),Snake
26085,7303,539900000000,13431077,-1,-1,Goblin Thug (Green),Snake
26086,7304,540175000000,13433947,-1,-1,Goblin Thug (Green),Snake
26087,7305,540450000000,13436817,-1,-1,Goblin Thug (Green),Snake
26088,7306,540725000000,13439688,-1,-1,Goblin Thug (Green),Snake
26089,7308,541000000000,13442558,-1,-1,Goblin Thug (Green),Snake
26090,7309,541276000000,13445429,-1,-1,Goblin Thug (Green),Snake
26091,7310,541551000000,13448299,-1,-1,Goblin Thug (Green),Snake
26092,7311,541826000000,13451170,-1,-1,Goblin Thug (Green),Snake
26093,7312,542102000000,13454041,-1,-1,Goblin Thug (Green),Snake
26094,7314,542378000000,13456912,-1,-1,Goblin Thug (Green),Snake
26095,7315,542653000000,13459783,-1,-1,Goblin Thug (Green),Snake
26096,7316,542929000000,13462654,-1,-1,Goblin Thug (Green),Snake
26097,7317,543205000000,13465526,-1,-1,Goblin Thug (Green),Snake
26098,7318,543481000000,13468398,-1,-1,Goblin Thug (Green),Snake
26099,7320,543757000000,13471269,-1,-1,Goblin Thug (Green),Snake
26100,7321,544033000000,13474141,-1,-1,Goblin Thug (Green),Snake
26101,7322,544310000000,13477013,-1,-1,Ghoul,Bat
26102,7323,544586000000,13479886,-1,-1,Ghoul,Bat
26103,7324,544863000000,13482758,-1,-1,Ghoul,Bat
26104,7326,545139000000,13485630,-1,-1,Ghoul,Bat
26105,7327,545416000000,13488503,-1,-1,Ghoul,Bat
26106,7328,545693000000,13491376,-1,-1,Ghoul,Bat
26107,7329,545969000000,13494249,-1,-1,Ghoul,Bat
26108,7330,546246000000,13497122,-1,-1,Ghoul,Bat
26109,7332,546524000000,13499995,-1,-1,Ghoul,Bat
26110,7333,546801000000,13502868,-1,-1,Ghoul,Bat
26111,7334,547078000000,13505742,-1,-1,Ghoul,Bat
26112,7335,547355000000,13508615,-1,-1,Ghoul,Bat
26113,7336,547633000000,13511489,-1,-1,Ghoul,Bat
26114,7338,547910000000,13514363,-1,-1,Ghoul,Bat
26115,7339,548188000000,13517237,-1,-1,Ghoul,Bat
26116,7340,548466000000,13520111,-1,-1,Ghoul,Bat
26117,7341,548743000000,13522985,-1,-1,Ghoul,Bat
26118,7342,549021000000,13525860,-1,-1,Ghoul,Bat
26119,7344,549299000000,13528734,-1,-1,Ghoul,Bat
26120,7345,549577000000,13531609,-1,-1,Ghoul,Bat
26121,7346,549856000000,13534484,-1,-1,Ghoul,Bat
26122,7347,550134000000,13537359,-1,-1,Ghoul,Bat
26123,7348,550412000000,13540234,-1,-1,Ghoul,Bat
26124,7350,550691000000,13543110,-1,-1,Ghoul,Bat
26125,7351,550969000000,13545985,-1,-1,Ghoul,Bat
26126,7352,551248000000,13548861,-1,-1,Ghoul,Fire Sprite
26127,7353,551527000000,13551736,-1,-1,Ghoul,Fire Sprite
26128,7354,551806000000,13554612,-1,-1,Ghoul,Fire Sprite
26129,7356,552085000000,13557488,-1,-1,Ghoul,Fire Sprite
26130,7357,552364000000,13560364,-1,-1,Ghoul,Fire Sprite
26131,7358,552643000000,13563241,-1,-1,Ghoul,Fire Sprite
26132,7359,552922000000,13566117,-1,-1,Ghoul,Fire Sprite
26133,7360,553201000000,13568994,-1,-1,Ghoul,Fire Sprite
26134,7362,553481000000,13571870,-1,-1,Ghoul,Fire Sprite
26135,7363,553760000000,13574747,-1,-1,Ghoul,Fire Sprite
26136,7364,554040000000,13577624,-1,-1,Ghoul,Fire Sprite
26137,7365,554320000000,13580501,-1,-1,Ghoul,Fire Sprite
26138,7366,554600000000,13583379,-1,-1,Ghoul,Fire Sprite
26139,7368,554880000000,13586256,-1,-1,Ghoul,Fire Sprite
26140,7369,555160000000,13589133,-1,-1,Ghoul,Fire Sprite
26141,7370,555440000000,13592011,-1,-1,Ghoul,Fire Sprite
26142,7371,555720000000,13594889,-1,-1,Ghoul,Fire Sprite
26143,7372,556000000000,13597767,-1,-1,Ghoul,Fire Sprite
26144,7374,556281000000,13600645,-1,-1,Ghoul,Fire Sprite
26145,7375,556561000000,13603523,-1,-1,Ghoul,Fire Sprite
26146,7376,556842000000,13606402,-1,-1,Ghoul,Fire Sprite
26147,7377,557122000000,13609280,-1,-1,Ghoul,Fire Sprite
26148,7378,557403000000,13612159,-1,-1,Ghoul,Fire Sprite
26149,7380,557684000000,13615038,-1,-1,Ghoul,Fire Sprite
26150,7381,557965000000,13617917,-1,-1,Ghoul,Fire Sprite
26151,7382,558246000000,13620796,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26152,7383,558527000000,13623675,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26153,7384,558809000000,13626554,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26154,7386,559090000000,13629434,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26155,7387,559371000000,13632314,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26156,7388,559653000000,13635193,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26157,7389,559935000000,13638073,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26158,7390,560216000000,13640953,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26159,7392,560498000000,13643834,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26160,7393,560780000000,13646714,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26161,7394,561062000000,13649594,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26162,7395,561344000000,13652475,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26163,7396,561626000000,13655356,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26164,7398,561909000000,13658237,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26165,7399,562191000000,13661118,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26166,7400,562474000000,13663999,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26167,7401,562756000000,13666880,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26168,7402,563039000000,13669762,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26169,7404,563322000000,13672644,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26170,7405,563605000000,13675525,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26171,7406,563888000000,13678407,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26172,7407,564171000000,13681289,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26173,7408,564454000000,13684171,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26174,7410,564737000000,13687054,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26175,7411,565021000000,13689936,-1,-1,Skeleton (RPC) Warrior,Slime (Blue)
26176,7412,565304000000,13692819,-1,-1,Slime (Blue),Goblin Thug (Blue)
26177,7413,565588000000,13695702,-1,-1,Slime (Blue),Goblin Thug (Blue)
26178,7414,565871000000,13698584,-1,-1,Slime (Blue),Goblin Thug (Blue)
26179,7416,566155000000,13701467,-1,-1,Slime (Blue),Goblin Thug (Blue)
26180,7417,566439000000,13704351,-1,-1,Slime (Blue),Goblin Thug (Blue)
26181,7418,566723000000,13707234,-1,-1,Slime (Blue),Goblin Thug (Blue)
26182,7419,567007000000,13710117,-1,-1,Slime (Blue),Goblin Thug (Blue)
26183,7420,567291000000,13713001,-1,-1,Slime (Blue),Goblin Thug (Blue)
26184,7422,567575000000,13715885,-1,-1,Slime (Blue),Goblin Thug (Blue)
26185,7423,567860000000,13718769,-1,-1,Slime (Blue),Goblin Thug (Blue)
26186,7424,568144000000,13721653,-1,-1,Slime (Blue),Goblin Thug (Blue)
26187,7425,568429000000,13724537,-1,-1,Slime (Blue),Goblin Thug (Blue)
26188,7426,568713000000,13727421,-1,-1,Slime (Blue),Goblin Thug (Blue)
26189,7428,568998000000,13730305,-1,-1,Slime (Blue),Goblin Thug (Blue)
26190,7429,569283000000,13733190,-1,-1,Slime (Blue),Goblin Thug (Blue)
26191,7430,569568000000,13736075,-1,-1,Slime (Blue),Goblin Thug (Blue)
26192,7431,569853000000,13738960,-1,-1,Slime (Blue),Goblin Thug (Blue)
26193,7432,570138000000,13741845,-1,-1,Slime (Blue),Goblin Thug (Blue)
26194,7434,570423000000,13744730,-1,-1,Slime (Blue),Goblin Thug (Blue)
26195,7435,570708000000,13747615,-1,-1,Slime (Blue),Goblin Thug (Blue)
26196,7436,570994000000,13750500,-1,-1,Slime (Blue),Goblin Thug (Blue)
26197,7437,571279000000,13753386,-1,-1,Slime (Blue),Goblin Thug (Blue)
26198,7438,571565000000,13756272,-1,-1,Slime (Blue),Goblin Thug (Blue)
26199,7440,571851000000,13759157,-1,-1,Slime (Blue),Goblin Thug (Blue)
26200,7441,572136000000,13762043,-1,-1,Slime (Blue),Goblin Thug (Blue)
26201,7442,572422000000,13764929,-1,-1,Earth Sprite,Snake
26202,7443,572708000000,13767816,-1,-1,Earth Sprite,Snake
26203,7444,572994000000,13770702,-1,-1,Earth Sprite,Snake
26204,7446,573280000000,13773589,-1,-1,Earth Sprite,Snake
26205,7447,573567000000,13776475,-1,-1,Earth Sprite,Snake
26206,7448,573853000000,13779362,-1,-1,Earth Sprite,Snake
26207,7449,574140000000,13782249,-1,-1,Earth Sprite,Snake
26208,7450,574426000000,13785136,-1,-1,Earth Sprite,Snake
26209,7452,574713000000,13788023,-1,-1,Earth Sprite,Snake
26210,7453,575000000000,13790911,-1,-1,Earth Sprite,Snake
26211,7454,575286000000,13793798,-1,-1,Earth Sprite,Snake
26212,7455,575573000000,13796686,-1,-1,Earth Sprite,Snake
26213,7456,575860000000,13799573,-1,-1,Earth Sprite,Snake
26214,7458,576148000000,13802461,-1,-1,Earth Sprite,Snake
26215,7459,576435000000,13805349,-1,-1,Earth Sprite,Snake
26216,7460,576722000000,13808238,-1,-1,Earth Sprite,Snake
26217,7461,577010000000,13811126,-1,-1,Earth Sprite,Snake
26218,7462,577297000000,13814014,-1,-1,Earth Sprite,Snake
26219,7464,577585000000,13816903,-1,-1,Earth Sprite,Snake
26220,7465,577872000000,13819792,-1,-1,Earth Sprite,Snake
26221,7466,578160000000,13822681,-1,-1,Earth Sprite,Snake
26222,7467,578448000000,13825570,-1,-1,Earth Sprite,Snake
26223,7468,578736000000,13828459,-1,-1,Earth Sprite,Snake
26224,7470,579024000000,13831348,-1,-1,Earth Sprite,Snake
26225,7471,579313000000,13834238,-1,-1,Earth Sprite,Snake
26226,7472,579601000000,13837127,-1,-1,Ghast (Mad),Skeleton
26227,7473,579889000000,13840017,-1,-1,Ghast (Mad),Skeleton
26228,7474,580178000000,13842907,-1,-1,Ghast (Mad),Skeleton
26229,7476,580466000000,13845797,-1,-1,Ghast (Mad),Skeleton
26230,7477,580755000000,13848687,-1,-1,Ghast (Mad),Skeleton
26231,7478,581044000000,13851577,-1,-1,Ghast (Mad),Skeleton
26232,7479,581333000000,13854468,-1,-1,Ghast (Mad),Skeleton
26233,7480,581622000000,13857358,-1,-1,Ghast (Mad),Skeleton
26234,7482,581911000000,13860249,-1,-1,Ghast (Mad),Skeleton
26235,7483,582200000000,13863140,-1,-1,Ghast (Mad),Skeleton
26236,7484,582489000000,13866031,-1,-1,Ghast (Mad),Skeleton
26237,7485,582779000000,13868922,-1,-1,Ghast (Mad),Skeleton
26238,7486,583068000000,13871813,-1,-1,Ghast (Mad),Skeleton
26239,7488,583358000000,13874705,-1,-1,Ghast (Mad),Skeleton
26240,7489,583647000000,13877596,-1,-1,Ghast (Mad),Skeleton
26241,7490,583937000000,13880488,-1,-1,Ghast (Mad),Skeleton
26242,7491,584227000000,13883380,-1,-1,Ghast (Mad),Skeleton
26243,7492,584517000000,13886272,-1,-1,Ghast (Mad),Skeleton
26244,7494,584807000000,13889164,-1,-1,Ghast (Mad),Skeleton
26245,7495,585097000000,13892056,-1,-1,Ghast (Mad),Skeleton
26246,7496,585388000000,13894948,-1,-1,Ghast (Mad),Skeleton
26247,7497,585678000000,13897841,-1,-1,Ghast (Mad),Skeleton
26248,7498,585968000000,13900733,-1,-1,Ghast (Mad),Skeleton
26249,7500,586259000000,13903626,-1,-1,Ghast (Mad),Skeleton
26250,7501,586550000000,13906519,-1,-1,Ghast (Mad),Skeleton
26251,7502,586840000000,13909412,-1,-1,Skeleton Warrior,Skeleton Wizard
26252,7503,587131000000,13912305,-1,-1,Skeleton Warrior,Skeleton Wizard
26253,7504,587422000000,13915199,-1,-1,Skeleton Warrior,Skeleton Wizard
26254,7506,587713000000,13918092,-1,-1,Skeleton Warrior,Skeleton Wizard
26255,7507,588004000000,13920986,-1,-1,Skeleton Warrior,Skeleton Wizard
26256,7508,588295000000,13923880,-1,-1,Skeleton Warrior,Skeleton Wizard
26257,7509,588587000000,13926773,-1,-1,Skeleton Warrior,Skeleton Wizard
26258,7510,588878000000,13929667,-1,-1,Skeleton Warrior,Skeleton Wizard
26259,7512,589170000000,13932562,-1,-1,Skeleton Warrior,Skeleton Wizard
26260,7513,589461000000,13935456,-1,-1,Skeleton Warrior,Skeleton Wizard
26261,7514,589753000000,13938350,-1,-1,Skeleton Warrior,Skeleton Wizard
26262,7515,590045000000,13941245,-1,-1,Skeleton Warrior,Skeleton Wizard
26263,7516,590337000000,13944140,-1,-1,Skeleton Warrior,Skeleton Wizard
26264,7518,590629000000,13947035,-1,-1,Skeleton Warrior,Skeleton Wizard
26265,7519,590921000000,13949930,-1,-1,Skeleton Warrior,Skeleton Wizard
26266,7520,591213000000,13952825,-1,-1,Skeleton Warrior,Skeleton Wizard
